SEF	1.0.0
ID	Bahía_Blanca
Name	Bahía Blanca
Lat	-38.717
Lon	-62.267
Alt	13.4
Source	UTN_ACRE
Link	NA
Vbl	p
Stat	point
Units	mm Hg
Meta	
Year	Month	Day	Hour	Minute	Period	Value	Meta
1870	2	16	NA	NA	0	745	
1870	2	17	NA	NA	0	744.7	
1870	2	18	NA	NA	0	740	
1870	2	19	NA	NA	0	744.7	
1870	2	20	NA	NA	0	742.7	
1870	2	21	NA	NA	0	739.7	
1870	2	22	NA	NA	0	747	
1870	2	23	NA	NA	0	744	
1870	2	24	NA	NA	0	738.7	
1870	2	25	NA	NA	0	745	
1870	2	26	NA	NA	0	746.3	
1870	2	27	NA	NA	0	745.3	
1870	2	28	NA	NA	0	744	
1870	2	NA	NA	NA	0		
1870	3	1	NA	NA	0	742.3	
1870	3	2	NA	NA	0	747.7	
1870	3	3	NA	NA	0	748.7	
1870	3	4	NA	NA	0	745.3	
1870	3	5	NA	NA	0	744	
1870	3	6	NA	NA	0	742	
1870	3	7	NA	NA	0	744.3	
1870	3	8	NA	NA	0	745	
1870	3	9	NA	NA	0	745.7	
1870	3	10	NA	NA	0	747.3	
1870	3	11	NA	NA	0	750	
1870	3	12	NA	NA	0	752.7	
1870	3	13	NA	NA	0	753	
1870	3	14	NA	NA	0	751.7	
1870	3	15	NA	NA	0	748.7	
1870	3	16	NA	NA	0	748.7	
1870	3	17	NA	NA	0	747.3	
1870	3	18	NA	NA	0	748.3	
1870	3	19	NA	NA	0	747.7	
1870	3	20	NA	NA	0	743	
1870	3	21	NA	NA	0	745	
1870	3	22	NA	NA	0	743.3	
1870	3	23	NA	NA	0	743.7	
1870	3	24	NA	NA	0	741	
1870	3	25	NA	NA	0	744.3	
1870	3	26	NA	NA	0	746.3	
1870	3	27	NA	NA	0	744.7	
1870	3	28	NA	NA	0	739.3	
1870	3	29	NA	NA	0	734.7	
1870	4	1	NA	NA	0	748.7	
1870	4	2	NA	NA	0	751.7	
1870	4	3	NA	NA	0	751	
1870	4	4	NA	NA	0	742.7	
1870	4	5	NA	NA	0	741	
1870	4	6	NA	NA	0	742.7	
1870	4	7	NA	NA	0	749.3	
1870	4	8	NA	NA	0	746.7	
1870	4	9	NA	NA	0	744	
1870	4	10	NA	NA	0	745	
1870	4	11	NA	NA	0	745.7	
1870	4	12	NA	NA	0	747	
1870	4	13	NA	NA	0	747.7	
1870	4	14	NA	NA	0	749	
1870	4	15	NA	NA	0	746	
1870	4	16	NA	NA	0	746	
1870	4	17	NA	NA	0	744	
1870	4	18	NA	NA	0	746	
1870	4	19	NA	NA	0	752.7	
1870	4	20	NA	NA	0	752	
1870	4	21	NA	NA	0	752	
1870	4	22	NA	NA	0	746	
1870	4	23	NA	NA	0	742.7	
1870	4	24	NA	NA	0	742	
1870	4	25	NA	NA	0	745.7	
1870	4	26	NA	NA	0	745	
1870	4	27	NA	NA	0	741	
1870	4	28	NA	NA	0	750	
1870	4	29	NA	NA	0	749.3	
1870	4	30	NA	NA	0	741	
1870	4	NA	NA	NA	0		
1870	5	1	NA	NA	0	740	
1870	5	2	NA	NA	0	740	
1870	5	3	NA	NA	0	744	
1870	5	4	NA	NA	0	741.3	
1870	5	5	NA	NA	0	739	
1870	5	6	NA	NA	0	746.3	
1870	5	7	NA	NA	0	749.7	
1870	5	8	NA	NA	0	746.3	
1870	5	9	NA	NA	0	745	
1870	5	10	NA	NA	0	742.7	
1870	5	11	NA	NA	0	745.7	
1870	5	12	NA	NA	0	746.3	
1870	5	13	NA	NA	0	745.3	
1870	5	14	NA	NA	0	744.3	
1870	5	15	NA	NA	0	747.7	
1870	5	16	NA	NA	0	750	
1870	5	17	NA	NA	0	750	
1870	5	18	NA	NA	0	749.3	
1870	5	19	NA	NA	0	744	
1870	5	20	NA	NA	0	740.3	
1870	5	21	NA	NA	0	742.7	
1870	5	22	NA	NA	0	748	
1870	5	23	NA	NA	0	748	
1870	5	24	NA	NA	0	750	
1870	5	25	NA	NA	0	748.3	
1870	5	26	NA	NA	0	746	
1870	5	27	NA	NA	0	738.7	
1870	5	28	NA	NA	0	745	
1870	5	29	NA	NA	0	742.7	
1870	5	30	NA	NA	0	741.7	
1870	5	31	NA	NA	0	746	
1870	6	1	NA	NA	0	750.3	
1870	6	2	NA	NA	0	753	
1870	6	3	NA	NA	0	746	
1870	6	4	NA	NA	0	742.7	
1870	6	5	NA	NA	0	739.7	
1870	6	6	NA	NA	0	739.7	
1870	6	7	NA	NA	0	745.3	
1870	6	8	NA	NA	0	746.3	
1870	6	9	NA	NA	0	746.7	
1870	6	10	NA	NA	0	740	
1870	6	11	NA	NA	0	742	
1870	6	12	NA	NA	0	740.7	
1870	6	13	NA	NA	0	741.7	
1870	6	14	NA	NA	0	732.7	
1870	6	15	NA	NA	0	739.7	
1870	6	16	NA	NA	0	740	
1870	6	17	NA	NA	0	748.3	
1870	6	18	NA	NA	0	755.3	
1870	6	19	NA	NA	0	754.3	
1870	6	20	NA	NA	0	753.3	
1870	6	21	NA	NA	0	754.3	
1870	6	22	NA	NA	0	760	
1870	6	23	NA	NA	0	754.3	
1870	6	24	NA	NA	0	750.3	
1870	6	25	NA	NA	0	745.7	
1870	6	26	NA	NA	0	746.3	
1870	6	27	NA	NA	0	750	
1870	6	28	NA	NA	0	748.3	
1870	6	29	NA	NA	0	746	
1870	6	30	NA	NA	0	744.7	
1870	6	NA	NA	NA	0		
1870	7	1	NA	NA	0	747.7	
1870	7	2	NA	NA	0	751.3	
1870	7	3	NA	NA	0	751	
1870	7	4	NA	NA	0	751.7	
1870	7	5	NA	NA	0	750.7	
1870	7	6	NA	NA	0	750.3	
1870	7	7	NA	NA	0	745.7	
1870	7	8	NA	NA	0	745.7	
1870	7	9	NA	NA	0	741.3	
1870	7	10	NA	NA	0	740.3	
1870	7	11	NA	NA	0	736.3	
1870	7	12	NA	NA	0	737.7	
1870	7	13	NA	NA	0	745.7	
1870	7	14	NA	NA	0	750	
1870	7	15	NA	NA	0	750.7	
1870	7	16	NA	NA	0	752	
1870	7	17	NA	NA	0	752.3	
1870	7	18	NA	NA	0	750.3	
1870	7	19	NA	NA	0	749	
1870	7	20	NA	NA	0	745.3	
1870	7	21	NA	NA	0	745.3	
1870	7	22	NA	NA	0	748.7	
1870	7	23	NA	NA	0	745	
1870	7	24	NA	NA	0	741.7	
1870	7	25	NA	NA	0	748.7	
1870	7	26	NA	NA	0	749	
1870	7	27	NA	NA	0	748.7	
1870	7	28	NA	NA	0	737.7	
1870	7	29	NA	NA	0	739.7	
1870	7	30	NA	NA	0	737	
1870	7	31	NA	NA	0	739.3	
1870	8	1	NA	NA	0	735.7	
1870	8	2	NA	NA	0	753.7	
1870	8	3	NA	NA	0	758.3	
1870	8	4	NA	NA	0	753.3	
1870	8	5	NA	NA	0	749.3	
1870	8	6	NA	NA	0	747.7	
1870	8	7	NA	NA	0	751	
1870	8	8	NA	NA	0	752.3	
1870	8	9	NA	NA	0	754.7	
1870	8	10	NA	NA	0	753.3	
1870	8	11	NA	NA	0	750.3	
1870	8	12	NA	NA	0	745.7	
1870	8	13	NA	NA	0	746	
1870	8	14	NA	NA	0	748	
1870	8	15	NA	NA	0	750	
1870	8	16	NA	NA	0	747.3	
1870	8	17	NA	NA	0	754.7	
1870	8	18	NA	NA	0	752.3	
1870	8	19	NA	NA	0	753.7	
1870	8	20	NA	NA	0	751.7	
1870	8	21	NA	NA	0	749	
1870	8	22	NA	NA	0	747.7	
1870	8	23	NA	NA	0	746.3	
1870	8	24	NA	NA	0	746.3	
1870	8	25	NA	NA	0	747.3	
1870	8	26	NA	NA	0	749.3	
1870	8	27	NA	NA	0	747.3	
1870	8	28	NA	NA	0	746.7	
1870	8	29	NA	NA	0	742.3	
1870	8	30	NA	NA	0	748.3	
1870	8	31	NA	NA	0	745.3	
1870	9	1	NA	NA	0	742.3	
1870	9	2	NA	NA	0	741.7	
1870	9	3	NA	NA	0	750	
1870	9	4	NA	NA	0	752.7	
1870	9	5	NA	NA	0	750.7	
1870	9	6	NA	NA	0	750.3	
1870	9	7	NA	NA	0	758.7	
1870	9	8	NA	NA	0	751.7	
1870	9	9	NA	NA	0	748.7	
1870	9	10	NA	NA	0	748.3	
1870	9	11	NA	NA	0	747.3	
1870	9	12	NA	NA	0	752.7	
1870	9	13	NA	NA	0	754	
1870	9	14	NA	NA	0	749	
1870	9	15	NA	NA	0	748.3	
1870	9	16	NA	NA	0	756.7	
1870	9	17	NA	NA	0	756.7	
1870	9	18	NA	NA	0	747	
1870	9	19	NA	NA	0	748.7	
1870	9	20	NA	NA	0	751.7	
1870	9	21	NA	NA	0	753.3	
1870	9	22	NA	NA	0	747.3	
1870	9	23	NA	NA	0	743	
1870	9	24	NA	NA	0	742.7	
1870	9	25	NA	NA	0	747.3	
1870	9	26	NA	NA	0	754.3	
1870	9	27	NA	NA	0	749	
1870	9	28	NA	NA	0	746.7	
1870	9	29	NA	NA	0	747	
1870	9	30	NA	NA	0	747.3	
1870	9	NA	NA	NA	0		
1870	10	1	NA	NA	0	749.3	
1870	10	2	NA	NA	0	749.7	
1870	10	3	NA	NA	0	748.7	
1870	10	4	NA	NA	0	747	
1870	10	5	NA	NA	0	745.7	
1870	10	6	NA	NA	0	745.7	
1870	10	7	NA	NA	0	741.3	
1870	10	8	NA	NA	0	738.7	
1870	10	9	NA	NA	0	741.7	
1870	10	10	NA	NA	0	741.7	
1870	10	11	NA	NA	0	740	
1870	10	12	NA	NA	0	742.7	
1870	10	13	NA	NA	0	749.3	
1870	10	14	NA	NA	0	750.3	
1870	10	15	NA	NA	0	750	
1870	10	16	NA	NA	0	750	
1870	10	17	NA	NA	0	748.3	
1870	10	18	NA	NA	0	745.3	
1870	10	19	NA	NA	0	750.3	
1870	10	20	NA	NA	0	749.3	
1870	10	21	NA	NA	0	745.7	
1870	10	22	NA	NA	0	742	
1870	10	23	NA	NA	0	746	
1870	10	24	NA	NA	0	748.7	
1870	10	25	NA	NA	0	756.7	
1870	10	26	NA	NA	0	753.3	
1870	10	27	NA	NA	0	747	
1870	10	28	NA	NA	0	747.7	
1870	10	29	NA	NA	0	743.3	
1870	10	30	NA	NA	0	744.7	
1870	10	31	NA	NA	0	751.3	
1870	11	1	NA	NA	0	748	
1870	11	2	NA	NA	0	744.7	
1870	11	3	NA	NA	0	743	
1870	11	4	NA	NA	0	741.7	
1870	11	5	NA	NA	0	745.7	
1870	11	6	NA	NA	0	747.7	
1870	11	7	NA	NA	0	743.3	
1870	11	8	NA	NA	0	746	
1870	11	9	NA	NA	0	753	
1870	11	10	NA	NA	0	738.7	
1870	11	11	NA	NA	0	739	
1870	11	12	NA	NA	0	744.3	
1870	11	13	NA	NA	0	750.7	
1870	11	14	NA	NA	0	752	
1870	11	15	NA	NA	0	749.3	
1870	11	16	NA	NA	0	742.3	
1870	11	17	NA	NA	0	739.3	
1870	11	18	NA	NA	0	736.3	
1870	11	19	NA	NA	0	742.7	
1870	11	20	NA	NA	0	748.3	
1870	11	21	NA	NA	0	756.3	
1870	11	22	NA	NA	0	747.7	
1870	11	23	NA	NA	0	746	
1870	11	24	NA	NA	0	744.3	
1870	11	25	NA	NA	0	752	
1870	11	26	NA	NA	0	755	
1870	11	27	NA	NA	0	749.7	
1870	11	28	NA	NA	0	743	
1870	11	29	NA	NA	0	748	
1870	11	30	NA	NA	0	741.3	
1870	11	NA	NA	NA	0		
1870	12	1	NA	NA	0	743.7	
1870	12	2	NA	NA	0	747.3	
1870	12	3	NA	NA	0	751	
1870	12	4	NA	NA	0	748	
1870	12	5	NA	NA	0	744.7	
1870	12	6	NA	NA	0	746.7	
1870	12	7	NA	NA	0	745.3	
1870	12	8	NA	NA	0	743	
1870	12	9	NA	NA	0	745.3	
1870	12	10	NA	NA	0	744.3	
1870	12	11	NA	NA	0	739.3	
1870	12	12	NA	NA	0	740.7	
1870	12	13	NA	NA	0	738.3	
1870	12	14	NA	NA	0	737.7	
1870	12	15	NA	NA	0	739	
1870	12	16	NA	NA	0	739	
1870	12	17	NA	NA	0	739.3	
1870	12	18	NA	NA	0	744.7	
1870	12	19	NA	NA	0	750	
1870	12	20	NA	NA	0	751	
1870	12	21	NA	NA	0	751	
1870	12	22	NA	NA	0	749.7	
1870	12	23	NA	NA	0	742.7	
1870	12	24	NA	NA	0	745	
1870	12	25	NA	NA	0	743	
1870	12	26	NA	NA	0	740.3	
1870	12	27	NA	NA	0	744.3	
1870	12	28	NA	NA	0	738.3	
1870	12	29	NA	NA	0	739	
1870	12	30	NA	NA	0	738.7	
1870	12	31	NA	NA	0	740.7	
1871	1	1	NA	NA	0	735.3	
1871	1	2	NA	NA	0	735.3	
1871	1	3	NA	NA	0	741	
1871	1	4	NA	NA	0	743	
1871	1	5	NA	NA	0	743.3	
1871	1	6	NA	NA	0	740.7	
1871	1	7	NA	NA	0	738.7	
1871	1	8	NA	NA	0	739.7	
1871	1	9	NA	NA	0	745.3	
1871	1	10	NA	NA	0	743	
1871	1	11	NA	NA	0	738.7	
1871	1	12	NA	NA	0	738	
1871	1	13	NA	NA	0	745.7	
1871	1	14	NA	NA	0	739.7	
1871	1	15	NA	NA	0	746	
1871	1	16	NA	NA	0	749.7	
1871	1	17	NA	NA	0	746.3	
1871	1	18	NA	NA	0	743.7	
1871	1	19	NA	NA	0	749.3	
1871	1	20	NA	NA	0	744.7	
1871	1	21	NA	NA	0	740.7	
1871	1	22	NA	NA	0	746	
1871	1	23	NA	NA	0	748.3	
1871	1	24	NA	NA	0	743.3	
1871	1	25	NA	NA	0	742.3	
1871	1	26	NA	NA	0	741.7	
1871	1	27	NA	NA	0	748.3	
1871	1	28	NA	NA	0	752	
1871	1	29	NA	NA	0	753	
1871	1	30	NA	NA	0	750	
1871	1	31	NA	NA	0	741	
1871	2	1	NA	NA	0	750	
1871	2	2	NA	NA	0	748	
1871	2	3	NA	NA	0	747	
1871	2	4	NA	NA	0	749.7	
1871	2	5	NA	NA	0	750	
1871	2	6	NA	NA	0	752.3	
1871	2	7	NA	NA	0	751.7	
1871	2	8	NA	NA	0	744.3	
1871	2	9	NA	NA	0	741	
1871	2	10	NA	NA	0	744.7	
1871	2	11	NA	NA	0	747.3	
1871	2	12	NA	NA	0	747.3	
1871	2	13	NA	NA	0	748	
1871	2	14	NA	NA	0	748.7	
1871	2	15	NA	NA	0	747	
1871	2	16	NA	NA	0	743.3	
1871	2	17	NA	NA	0	746	
1871	2	18	NA	NA	0	752	
1871	2	19	NA	NA	0	753	
1871	2	20	NA	NA	0	743	
1871	2	21	NA	NA	0	738.3	
1871	2	22	NA	NA	0	743	
1871	2	23	NA	NA	0	751.7	
1871	2	24	NA	NA	0	748.7	
1871	2	25	NA	NA	0	744.7	
1871	2	26	NA	NA	0	743	
1871	2	27	NA	NA	0	744.7	
1871	2	28	NA	NA	0	742.3	
1871	2	NA	NA	NA	0		
1871	3	1	NA	NA	0	742.3	
1871	3	2	NA	NA	0	742.7	
1871	3	3	NA	NA	0	745	
1871	3	4	NA	NA	0	746.3	
1871	3	5	NA	NA	0	746.3	
1871	3	6	NA	NA	0	745.7	
1871	3	7	NA	NA	0	742.7	
1871	3	8	NA	NA	0	739	
1871	3	9	NA	NA	0	739	
1871	3	10	NA	NA	0	742.3	
1871	3	11	NA	NA	0	747.7	
1871	3	12	NA	NA	0	744.7	
1871	3	13	NA	NA	0	748	
1871	3	14	NA	NA	0	741	
1871	3	15	NA	NA	0	738.7	
1871	3	16	NA	NA	0	746.7	
1871	3	17	NA	NA	0	744.3	
1871	3	18	NA	NA	0	743.3	
1871	3	19	NA	NA	0	742	
1871	3	20	NA	NA	0	742.7	
1871	3	21	NA	NA	0	742.3	
1871	3	22	NA	NA	0	748.3	
1871	3	23	NA	NA	0	740.3	
1871	3	24	NA	NA	0	745	
1871	3	25	NA	NA	0	738.3	
1871	3	26	NA	NA	0	734.7	
1871	3	27	NA	NA	0	737	
1871	3	28	NA	NA	0	744.7	
1871	3	29	NA	NA	0	747.3	
1871	4	1	NA	NA	0	746	
1871	4	2	NA	NA	0	744.3	
1871	4	3	NA	NA	0	748	
1871	4	4	NA	NA	0	753.7	
1871	4	5	NA	NA	0	748.7	
1871	4	6	NA	NA	0	745.7	
1871	4	7	NA	NA	0	748	
1871	4	8	NA	NA	0	746.7	
1871	4	9	NA	NA	0	751.7	
1871	4	10	NA	NA	0	756	
1871	4	11	NA	NA	0	758.3	
1871	4	12	NA	NA	0	753.3	
1871	4	13	NA	NA	0	750.3	
1871	4	14	NA	NA	0	741.3	
1871	4	15	NA	NA	0	746.3	
1871	4	16	NA	NA	0	747.3	
1871	4	17	NA	NA	0	744.3	
1871	4	18	NA	NA	0	743	
1871	4	19	NA	NA	0	736.3	
1871	4	20	NA	NA	0	744.3	
1871	4	21	NA	NA	0	739	
1871	4	22	NA	NA	0	740.3	
1871	4	23	NA	NA	0	742	
1871	4	24	NA	NA	0	741.7	
1871	4	25	NA	NA	0	749.3	
1871	4	26	NA	NA	0	754	
1871	4	27	NA	NA	0	757	
1871	4	28	NA	NA	0	758.7	
1871	4	29	NA	NA	0	756.3	
1871	4	30	NA	NA	0	750.3	
1871	4	NA	NA	NA	0		
1871	5	1	NA	NA	0	743.7	
1871	5	2	NA	NA	0	740	
1871	5	3	NA	NA	0	741	
1871	5	4	NA	NA	0	745	
1871	5	5	NA	NA	0	745	
1871	5	6	NA	NA	0	740.7	
1871	5	7	NA	NA	0	748.7	
1871	5	8	NA	NA	0	753.7	
1871	5	9	NA	NA	0	757	
1871	5	10	NA	NA	0	755.3	
1871	5	11	NA	NA	0	751.3	
1871	5	12	NA	NA	0	751.7	
1871	5	13	NA	NA	0	746.7	
1871	5	14	NA	NA	0	745.7	
1871	5	15	NA	NA	0	747.3	
1871	5	16	NA	NA	0	749.3	
1871	5	17	NA	NA	0	749.3	
1871	5	18	NA	NA	0	751	
1871	5	19	NA	NA	0	752	
1871	5	20	NA	NA	0	748.3	
1871	5	21	NA	NA	0	745.3	
1871	5	22	NA	NA	0	745.7	
1871	5	23	NA	NA	0	747.7	
1871	5	24	NA	NA	0	748	
1871	5	25	NA	NA	0	747.7	
1871	5	26	NA	NA	0	748.3	
1871	5	27	NA	NA	0	746	
1871	5	28	NA	NA	0	745.3	
1871	5	29	NA	NA	0	745	
1871	5	30	NA	NA	0	745.3	
1871	5	31	NA	NA	0	741	
1871	6	1	NA	NA	0	740	
1871	6	2	NA	NA	0	745	
1871	6	3	NA	NA	0	744	
1871	6	4	NA	NA	0	749.3	
1871	6	5	NA	NA	0	746	
1871	6	6	NA	NA	0	741.3	
1871	6	7	NA	NA	0	740.3	
1871	6	8	NA	NA	0	746	
1871	6	9	NA	NA	0	748.3	
1871	6	10	NA	NA	0	749.3	
1871	6	11	NA	NA	0	746	
1871	6	12	NA	NA	0	749.3	
1871	6	13	NA	NA	0	747.7	
1871	6	14	NA	NA	0	748	
1871	6	15	NA	NA	0	739.3	
1871	6	16	NA	NA	0	749.7	
1871	6	17	NA	NA	0	751	
1871	6	18	NA	NA	0	748.7	
1871	6	19	NA	NA	0	745.7	
1871	6	20	NA	NA	0	746	
1871	6	21	NA	NA	0	744.3	
1871	6	22	NA	NA	0	745	
1871	6	23	NA	NA	0	746.7	
1871	6	24	NA	NA	0	749	
1871	6	25	NA	NA	0	749	
1871	6	26	NA	NA	0	739.3	
1871	6	27	NA	NA	0	737	
1871	6	28	NA	NA	0	738.3	
1871	6	29	NA	NA	0	744.7	
1871	6	30	NA	NA	0	741.7	
1871	6	NA	NA	NA	0		
1871	7	1	NA	NA	0	752	
1871	7	2	NA	NA	0	749.7	
1871	7	3	NA	NA	0	750	
1871	7	4	NA	NA	0	748.7	
1871	7	5	NA	NA	0	748.3	
1871	7	6	NA	NA	0	745	
1871	7	7	NA	NA	0	746.7	
1871	7	8	NA	NA	0	748	
1871	7	9	NA	NA	0	745	
1871	7	10	NA	NA	0	744.3	
1871	7	11	NA	NA	0	746	
1871	7	12	NA	NA	0	745.3	
1871	7	13	NA	NA	0	747.3	
1871	7	14	NA	NA	0	749	
1871	7	15	NA	NA	0	745	
1871	7	16	NA	NA	0	739.7	
1871	7	17	NA	NA	0	737.7	
1871	7	18	NA	NA	0	743.3	
1871	7	19	NA	NA	0	746.3	
1871	7	20	NA	NA	0	752.7	
1871	7	21	NA	NA	0	747	
1871	7	22	NA	NA	0	738.7	
1871	7	23	NA	NA	0	744.3	
1871	7	24	NA	NA	0	754.3	
1871	7	25	NA	NA	0	758	
1871	7	26	NA	NA	0	752.7	
1871	7	27	NA	NA	0	747.7	
1871	7	28	NA	NA	0	749	
1871	7	29	NA	NA	0	749.3	
1871	7	30	NA	NA	0	748	
1871	7	31	NA	NA	0	747	
1871	8	1	NA	NA	0	749	
1871	8	2	NA	NA	0	754	
1871	8	3	NA	NA	0	742.7	
1871	8	4	NA	NA	0	743	
1871	8	5	NA	NA	0	745	
1871	8	6	NA	NA	0	750.3	
1871	8	7	NA	NA	0	750.3	
1871	8	8	NA	NA	0	740	
1871	8	9	NA	NA	0	737.3	
1871	8	10	NA	NA	0	735.3	
1871	8	11	NA	NA	0	740	
1871	8	12	NA	NA	0	743.7	
1871	8	13	NA	NA	0	739.3	
1871	8	14	NA	NA	0	736.3	
1871	8	15	NA	NA	0	741.3	
1871	8	16	NA	NA	0	743	
1871	8	17	NA	NA	0	743.3	
1871	8	18	NA	NA	0	742	
1871	8	19	NA	NA	0	739.7	
1871	8	20	NA	NA	0	744.7	
1871	8	21	NA	NA	0	748.7	
1871	8	22	NA	NA	0	748.7	
1871	8	23	NA	NA	0	748.7	
1871	8	24	NA	NA	0	754.7	
1871	8	25	NA	NA	0	747.3	
1871	8	26	NA	NA	0	744.3	
1871	8	27	NA	NA	0	745.7	
1871	8	28	NA	NA	0	745	
1871	8	29	NA	NA	0	748	
1871	8	30	NA	NA	0	753	
1871	8	31	NA	NA	0	750.7	
1871	9	1	NA	NA	0	748.3	
1871	9	2	NA	NA	0	747.7	
1871	9	3	NA	NA	0	741.7	
1871	9	4	NA	NA	0	743.3	
1871	9	5	NA	NA	0	747.7	
1871	9	6	NA	NA	0	751	
1871	9	7	NA	NA	0	741.3	
1871	9	8	NA	NA	0	740.7	
1871	9	9	NA	NA	0	742.3	
1871	9	10	NA	NA	0	751	
1871	9	11	NA	NA	0	754.7	
1871	9	12	NA	NA	0	755	
1871	9	13	NA	NA	0	752.7	
1871	9	14	NA	NA	0	749.7	
1871	9	15	NA	NA	0	745	
1871	9	16	NA	NA	0	741	
1871	9	17	NA	NA	0	741.3	
1871	9	18	NA	NA	0	742.3	
1871	9	19	NA	NA	0	743	
1871	9	20	NA	NA	0	745.7	
1871	9	21	NA	NA	0	755.3	
1871	9	22	NA	NA	0	752.7	
1871	9	23	NA	NA	0	741.3	
1871	9	24	NA	NA	0	747	
1871	9	25	NA	NA	0	750	
1871	9	26	NA	NA	0	752	
1871	9	27	NA	NA	0	759	
1871	9	28	NA	NA	0	759.7	
1871	9	29	NA	NA	0	756	
1871	9	30	NA	NA	0	750	
1871	9	NA	NA	NA	0		
1871	10	1	NA	NA	0	747.3	
1871	10	2	NA	NA	0	752.3	
1871	10	3	NA	NA	0	751	
1871	10	4	NA	NA	0	746.3	
1871	10	5	NA	NA	0	744	
1871	10	6	NA	NA	0	744.3	
1871	10	7	NA	NA	0	750.3	
1871	10	8	NA	NA	0	749	
1871	10	9	NA	NA	0	745.7	
1871	10	10	NA	NA	0	746	
1871	10	11	NA	NA	0	750.3	
1871	10	12	NA	NA	0	748.3	
1871	10	13	NA	NA	0	743.7	
1871	10	14	NA	NA	0	744.7	
1871	10	15	NA	NA	0	745.3	
1871	10	16	NA	NA	0	744.3	
1871	10	17	NA	NA	0	750.3	
1871	10	18	NA	NA	0	750	
1871	10	19	NA	NA	0	747	
1871	10	20	NA	NA	0	744.3	
1871	10	21	NA	NA	0	748.3	
1871	10	22	NA	NA	0	746.3	
1871	10	23	NA	NA	0	740.3	
1871	10	24	NA	NA	0	735.3	
1871	10	25	NA	NA	0	741.7	
1871	10	26	NA	NA	0	743.3	
1871	10	27	NA	NA	0	742.7	
1871	10	28	NA	NA	0	739.7	
1871	10	29	NA	NA	0	738	
1871	10	30	NA	NA	0	737.7	
1871	10	31	NA	NA	0	741.3	
1871	11	1	NA	NA	0	741	
1871	11	2	NA	NA	0	747	
1871	11	3	NA	NA	0	754	
1871	11	4	NA	NA	0	746.3	
1871	11	5	NA	NA	0	748	
1871	11	6	NA	NA	0	750.3	
1871	11	7	NA	NA	0	743.3	
1871	11	8	NA	NA	0	748.3	
1871	11	9	NA	NA	0	751.7	
1871	11	10	NA	NA	0	749.7	
1871	11	11	NA	NA	0	746.7	
1871	11	12	NA	NA	0	747	
1871	11	13	NA	NA	0	752.3	
1871	11	14	NA	NA	0	750	
1871	11	15	NA	NA	0	749.7	
1871	11	16	NA	NA	0	746.7	
1871	11	17	NA	NA	0	744.7	
1871	11	18	NA	NA	0	741.7	
1871	11	19	NA	NA	0	745.3	
1871	11	20	NA	NA	0	747.7	
1871	11	21	NA	NA	0	745.3	
1871	11	22	NA	NA	0	747.3	
1871	11	23	NA	NA	0	747.3	
1871	11	24	NA	NA	0	745.3	
1871	11	25	NA	NA	0	740	
1871	11	26	NA	NA	0	739.7	
1871	11	27	NA	NA	0	741	
1871	11	28	NA	NA	0	742.7	
1871	11	29	NA	NA	0	745.3	
1871	11	30	NA	NA	0	748	
1871	11	NA	NA	NA	0		
1871	12	1	NA	NA	0	748	
1871	12	2	NA	NA	0	747.7	
1871	12	3	NA	NA	0	748.7	
1871	12	4	NA	NA	0	745.7	
1871	12	5	NA	NA	0	743	
1871	12	6	NA	NA	0	748.3	
1871	12	7	NA	NA	0	750.3	
1871	12	8	NA	NA	0	742.3	
1871	12	9	NA	NA	0	740	
1871	12	10	NA	NA	0	737.3	
1871	12	11	NA	NA	0	743	
1871	12	12	NA	NA	0	744.7	
1871	12	13	NA	NA	0	747	
1871	12	14	NA	NA	0	750	
1871	12	15	NA	NA	0	747.3	
1871	12	16	NA	NA	0	740.7	
1871	12	17	NA	NA	0	741.7	
1871	12	18	NA	NA	0	740.7	
1871	12	19	NA	NA	0	739	
1871	12	20	NA	NA	0	742.7	
1871	12	21	NA	NA	0	744.3	
1871	12	22	NA	NA	0	744.7	
1871	12	23	NA	NA	0	746.7	
1871	12	24	NA	NA	0	740.3	
1871	12	25	NA	NA	0	741	
1871	12	26	NA	NA	0	745	
1871	12	27	NA	NA	0	747	
1871	12	28	NA	NA	0	746	
1871	12	29	NA	NA	0	748.7	
1871	12	30	NA	NA	0	743.7	
1871	12	31	NA	NA	0	744.3	
1872	1	1	NA	NA	0	746.3	
1872	1	2	NA	NA	0	741.3	
1872	1	3	NA	NA	0	741.3	
1872	1	4	NA	NA	0	741.3	
1872	1	5	NA	NA	0	741	
1872	1	6	NA	NA	0	741.3	
1872	1	7	NA	NA	0	742.3	
1872	1	8	NA	NA	0	743.7	
1872	1	9	NA	NA	0	742.7	
1872	1	10	NA	NA	0	743.3	
1872	1	11	NA	NA	0	743.3	
1872	1	12	NA	NA	0	751.3	
1872	1	13	NA	NA	0	747.3	
1872	1	14	NA	NA	0	744.7	
1872	1	15	NA	NA	0	744.3	
1872	1	16	NA	NA	0	743.3	
1872	1	17	NA	NA	0	738	
1872	1	18	NA	NA	0	741.7	
1872	1	19	NA	NA	0	746.3	
1872	1	20	NA	NA	0	744	
1872	1	21	NA	NA	0	749	
1872	1	22	NA	NA	0	749	
1872	1	23	NA	NA	0	747.3	
1872	1	24	NA	NA	0	742	
1872	1	25	NA	NA	0	738.7	
1872	1	26	NA	NA	0	735	
1872	1	27	NA	NA	0	737.3	
1872	1	28	NA	NA	0	743.7	
